city,latitude,longitude,date,PM2.5,PM10
Salem,11.6643,78.146,2024-04-02,57.7,118.32
Salem,11.6643,78.146,2024-04-03,37.82,71.82
Salem,11.6643,78.146,2024-04-04,35.57,72.52
Salem,11.6643,78.146,2024-04-05,46.21,95.91
Salem,11.6643,78.146,2024-04-06,53.08,94.0
Salem,11.6643,78.146,2024-04-07,23.7,48.86
Salem,11.6643,78.146,2024-04-08,46.83,73.83
Salem,11.6643,78.146,2024-04-09,44.1,86.61
Salem,11.6643,78.146,2024-04-10,26.22,48.59
Salem,11.6643,78.146,2024-04-11,39.49,64.08
Salem,11.6643,78.146,2024-04-12,33.48,68.11
Salem,11.6643,78.146,2024-04-13,24.51,42.77
Salem,11.6643,78.146,2024-04-14,36.24,73.68
Salem,11.6643,78.146,2024-04-15,27.34,49.97
Salem,11.6643,78.146,2024-04-16,36.8,56.51
Salem,11.6643,78.146,2024-04-17,36.01,54.13
Salem,11.6643,78.146,2024-04-18,30.51,57.56
Salem,11.6643,78.146,2024-04-19,14.96,30.56
Salem,11.6643,78.146,2024-04-20,26.93,53.2
Salem,11.6643,78.146,2024-04-21,46.31,75.3
Salem,11.6643,78.146,2024-04-22,23.65,37.63
Salem,11.6643,78.146,2024-04-23,48.66,76.72
Salem,11.6643,78.146,2024-04-24,23.85,36.77
Salem,11.6643,78.146,2024-04-25,18.01,31.26
Salem,11.6643,78.146,2024-04-26,16.68,33.01
Salem,11.6643,78.146,2024-04-27,19.28,35.03
Salem,11.6643,78.146,2024-04-28,18.29,28.67
Salem,11.6643,78.146,2024-04-29,19.01,31.91
Salem,11.6643,78.146,2024-04-30,25.7,51.41
Salem,11.6643,78.146,2024-05-01,36.05,73.75
Salem,11.6643,78.146,2024-05-02,17.14,32.18
Salem,11.6643,78.146,2024-05-03,27.43,46.71
Salem,11.6643,78.146,2024-05-04,8.96,14.21
Salem,11.6643,78.146,2024-05-05,24.28,40.83
Salem,11.6643,78.146,2024-05-06,24.82,52.06
Salem,11.6643,78.146,2024-05-07,23.99,40.85
Salem,11.6643,78.146,2024-05-08,25.71,51.04
Salem,11.6643,78.146,2024-05-09,17.97,32.37
Salem,11.6643,78.146,2024-05-10,18.3,34.36
Salem,11.6643,78.146,2024-05-11,14.86,22.35
Salem,11.6643,78.146,2024-05-12,30.08,52.04
Salem,11.6643,78.146,2024-05-13,24.78,42.36
Salem,11.6643,78.146,2024-05-14,21.56,42.12
Salem,11.6643,78.146,2024-05-15,7.23,11.73
Salem,11.6643,78.146,2024-05-16,15.24,28.19
Salem,11.6643,78.146,2024-05-17,23.19,44.64
Salem,11.6643,78.146,2024-05-18,29.62,53.69
Salem,11.6643,78.146,2024-05-19,17.87,34.27
Salem,11.6643,78.146,2024-05-20,17.97,35.41
Salem,11.6643,78.146,2024-05-21,28.92,53.23
Salem,11.6643,78.146,2024-05-22,8.15,14.09
Salem,11.6643,78.146,2024-05-23,23.47,47.68
Salem,11.6643,78.146,2024-05-24,16.8,29.65
Salem,11.6643,78.146,2024-05-25,17.89,32.69
Salem,11.6643,78.146,2024-05-26,21.51,37.2
Salem,11.6643,78.146,2024-05-27,28.85,45.96
Salem,11.6643,78.146,2024-05-28,20.63,43.29
Salem,11.6643,78.146,2024-05-29,11.21,17.91
Salem,11.6643,78.146,2024-05-30,9.58,18.3
Salem,11.6643,78.146,2024-05-31,29.49,45.11
Salem,11.6643,78.146,2024-06-01,15.27,28.46
Salem,11.6643,78.146,2024-06-02,11.26,23.48
Salem,11.6643,78.146,2024-06-03,14.32,27.97
Salem,11.6643,78.146,2024-06-04,9.99,18.69
Salem,11.6643,78.146,2024-06-05,16.58,30.29
Salem,11.6643,78.146,2024-06-06,9.63,14.77
Salem,11.6643,78.146,2024-06-07,12.48,25.66
Salem,11.6643,78.146,2024-06-08,6.48,12.78
Salem,11.6643,78.146,2024-06-09,19.2,37.9
Salem,11.6643,78.146,2024-06-10,16.95,32.36
Salem,11.6643,78.146,2024-06-11,10.33,19.0
Salem,11.6643,78.146,2024-06-12,19.96,35.86
Salem,11.6643,78.146,2024-06-13,9.11,18.18
Salem,11.6643,78.146,2024-06-14,8.82,13.56
Salem,11.6643,78.146,2024-06-15,16.6,30.79
Salem,11.6643,78.146,2024-06-16,9.73,18.28
Salem,11.6643,78.146,2024-06-17,15.39,25.57
Salem,11.6643,78.146,2024-06-18,5.68,8.83
Salem,11.6643,78.146,2024-06-19,7.05,11.65
Salem,11.6643,78.146,2024-06-20,9.88,16.51
Salem,11.6643,78.146,2024-06-21,17.48,36.26
Salem,11.6643,78.146,2024-06-22,13.93,22.27
Salem,11.6643,78.146,2024-06-23,8.21,16.94
Salem,11.6643,78.146,2024-06-24,6.45,12.23
Salem,11.6643,78.146,2024-06-25,11.78,19.4
Salem,11.6643,78.146,2024-06-26,5.6,9.46
Salem,11.6643,78.146,2024-06-27,26.44,51.01
Salem,11.6643,78.146,2024-06-28,9.56,16.16
Salem,11.6643,78.146,2024-06-29,7.69,16.05
Salem,11.6643,78.146,2024-06-30,12.33,19.16
Salem,11.6643,78.146,2024-07-01,7.91,16.42
Salem,11.6643,78.146,2024-07-02,14.84,30.43
Salem,11.6643,78.146,2024-07-03,15.58,26.18
Salem,11.6643,78.146,2024-07-04,8.35,17.1
Salem,11.6643,78.146,2024-07-05,13.23,22.04
Salem,11.6643,78.146,2024-07-06,5.21,8.51
Salem,11.6643,78.146,2024-07-07,7.47,12.26
Salem,11.6643,78.146,2024-07-08,8.26,15.53
Salem,11.6643,78.146,2024-07-09,8.84,16.67
Salem,11.6643,78.146,2024-07-10,4.72,7.36
Salem,11.6643,78.146,2024-07-11,6.26,12.21
Salem,11.6643,78.146,2024-07-12,9.25,18.99
Salem,11.6643,78.146,2024-07-13,7.32,
Salem,11.6643,78.146,2024-07-14,7.05,11.33
Salem,11.6643,78.146,2024-07-15,6.56,12.02
Salem,11.6643,78.146,2024-07-16,4.0,6.91
Salem,11.6643,78.146,2024-07-17,7.93,13.05
Salem,11.6643,78.146,2024-07-18,13.34,20.49
Salem,11.6643,78.146,2024-07-19,4.49,7.82
Salem,11.6643,78.146,2024-07-20,6.85,11.1
Salem,11.6643,78.146,2024-07-21,4.24,8.19
Salem,11.6643,78.146,2024-07-22,9.43,15.22
Salem,11.6643,78.146,2024-07-23,4.9,8.38
Salem,11.6643,78.146,2024-07-24,12.85,20.51
Salem,11.6643,78.146,2024-07-25,14.24,29.22
Salem,11.6643,78.146,2024-07-26,6.02,11.22
Salem,11.6643,78.146,2024-07-27,14.71,23.45
Salem,11.6643,78.146,2024-07-28,9.21,14.18
Salem,11.6643,78.146,2024-07-29,12.63,20.05
Salem,11.6643,78.146,2024-07-30,12.33,22.97
Salem,11.6643,78.146,2024-07-31,11.02,17.02
Salem,11.6643,78.146,2024-08-01,16.99,32.84
Salem,11.6643,78.146,2024-08-02,12.12,23.94
Salem,11.6643,78.146,2024-08-03,11.18,23.22
Salem,11.6643,78.146,2024-08-04,14.63,30.64
Salem,11.6643,78.146,2024-08-05,8.28,13.74
Salem,11.6643,78.146,2024-08-06,12.85,25.74
Salem,11.6643,78.146,2024-08-07,15.68,23.95
Salem,11.6643,78.146,2024-08-08,10.19,18.24
Salem,11.6643,78.146,2024-08-09,22.59,34.11
Salem,11.6643,78.146,2024-08-10,8.34,13.47
Salem,11.6643,78.146,2024-08-11,6.79,10.26
Salem,11.6643,78.146,2024-08-12,16.77,32.25
Salem,11.6643,78.146,2024-08-13,13.85,21.81
Salem,11.6643,78.146,2024-08-14,12.01,20.1
Salem,11.6643,78.146,2024-08-15,5.97,9.54
Salem,11.6643,78.146,2024-08-16,6.24,10.61
Salem,11.6643,78.146,2024-08-17,6.47,10.16
Salem,11.6643,78.146,2024-08-18,15.32,23.17
Salem,11.6643,78.146,2024-08-19,14.9,26.19
Salem,11.6643,78.146,2024-08-20,8.11,15.14
Salem,11.6643,78.146,2024-08-21,18.7,29.87
Salem,11.6643,78.146,2024-08-22,12.6,22.16
Salem,11.6643,78.146,2024-08-23,11.35,18.62
Salem,11.6643,78.146,2024-08-24,10.24,21.46
Salem,11.6643,78.146,2024-08-25,13.84,24.14
Salem,11.6643,78.146,2024-08-26,8.88,15.02
Salem,11.6643,78.146,2024-08-27,22.73,41.14
Tirunelveli,8.7139,77.7567,2024-01-01,32.33,51.77
Tirunelveli,8.7139,77.7567,2024-01-02,61.36,98.18
Tirunelveli,8.7139,77.7567,2024-01-03,46.72,88.14
Tirunelveli,8.7139,77.7567,2024-01-04,41.08,63.29
Tirunelveli,8.7139,77.7567,2024-01-05,53.98,94.9
Tirunelveli,8.7139,77.7567,2024-01-06,39.25,63.28
Tirunelveli,8.7139,77.7567,2024-01-07,51.55,99.77
Tirunelveli,8.7139,77.7567,2024-01-08,57.37,92.22
Tirunelveli,8.7139,77.7567,2024-01-09,79.09,164.05
Tirunelveli,8.7139,77.7567,2024-01-10,80.05,165.71
Tirunelveli,8.7139,77.7567,2024-01-11,73.8,116.83
Tirunelveli,8.7139,77.7567,2024-01-12,54.2,109.56
Tirunelveli,8.7139,77.7567,2024-01-13,58.86,112.37
Tirunelveli,8.7139,77.7567,2024-01-14,27.63,46.01
Tirunelveli,8.7139,77.7567,2024-01-15,40.45,73.3
Tirunelveli,8.7139,77.7567,2024-01-16,57.97,121.56
Tirunelveli,8.7139,77.7567,2024-01-17,48.52,81.79
Tirunelveli,8.7139,77.7567,2024-01-18,44.28,70.85
Tirunelveli,8.7139,77.7567,2024-01-19,45.39,83.58
Tirunelveli,8.7139,77.7567,2024-01-20,36.83,58.87
Tirunelveli,8.7139,77.7567,2024-01-21,39.29,79.93
Tirunelveli,8.7139,77.7567,2024-01-22,48.21,92.6
Tirunelveli,8.7139,77.7567,2024-01-23,60.9,118.43
Tirunelveli,8.7139,77.7567,2024-01-24,39.0,73.93
Tirunelveli,8.7139,77.7567,2024-01-25,62.02,104.25
Tirunelveli,8.7139,77.7567,2024-01-26,56.67,107.83
Tirunelveli,8.7139,77.7567,2024-01-27,46.74,83.04
Tirunelveli,8.7139,77.7567,2024-01-28,47.89,92.74
Tirunelveli,8.7139,77.7567,2024-01-29,27.94,45.92
Tirunelveli,8.7139,77.7567,2024-01-30,37.58,78.01
Tirunelveli,8.7139,77.7567,2024-01-31,44.29,87.12
Tirunelveli,8.7139,77.7567,2024-02-01,58.18,98.44
Tirunelveli,8.7139,77.7567,2024-02-02,52.3,108.61
Tirunelveli,8.7139,77.7567,2024-02-03,36.03,71.92
Tirunelveli,8.7139,77.7567,2024-02-04,56.14,108.09
Tirunelveli,8.7139,77.7567,2024-02-05,57.11,111.39
Tirunelveli,8.7139,77.7567,2024-02-06,63.95,101.95
Tirunelveli,8.7139,77.7567,2024-02-07,80.28,159.46
Tirunelveli,8.7139,77.7567,2024-02-08,36.11,59.85
Tirunelveli,8.7139,77.7567,2024-02-09,90.35,143.54
Tirunelveli,8.7139,77.7567,2024-02-10,73.59,134.21
Tirunelveli,8.7139,77.7567,2024-02-11,46.29,82.23
Tirunelveli,8.7139,77.7567,2024-02-12,44.3,85.38
Tirunelveli,8.7139,77.7567,2024-02-13,44.24,78.66
Tirunelveli,8.7139,77.7567,2024-02-14,66.87,105.87
Tirunelveli,8.7139,77.7567,2024-02-15,61.28,117.37
Tirunelveli,8.7139,77.7567,2024-02-16,31.18,60.77
Tirunelveli,8.7139,77.7567,2024-02-17,47.91,81.22
Tirunelveli,8.7139,77.7567,2024-02-18,58.96,101.79
Tirunelveli,8.7139,77.7567,2024-02-19,40.99,79.74
Tirunelveli,8.7139,77.7567,2024-02-20,42.38,84.7
Tirunelveli,8.7139,77.7567,2024-02-21,25.64,47.68
Tirunelveli,8.7139,77.7567,2024-02-22,46.81,76.28
Tirunelveli,8.7139,77.7567,2024-02-23,48.7,83.47
Tirunelveli,8.7139,77.7567,2024-02-24,56.67,113.81
Tirunelveli,8.7139,77.7567,2024-02-25,46.21,91.8
Tirunelveli,8.7139,77.7567,2024-02-26,39.01,79.32
Tirunelveli,8.7139,77.7567,2024-02-27,25.76,50.58
Tirunelveli,8.7139,77.7567,2024-02-28,28.58,54.89
Tirunelveli,8.7139,77.7567,2024-02-29,49.53,88.34
Tirunelveli,8.7139,77.7567,2024-03-01,31.37,63.51
Tirunelveli,8.7139,77.7567,2024-03-02,41.09,64.75
Tirunelveli,8.7139,77.7567,2024-03-03,42.0,76.5
Tirunelveli,8.7139,77.7567,2024-03-04,40.4,75.88
Tirunelveli,8.7139,77.7567,2024-03-05,32.77,50.99
Tirunelveli,8.7139,77.7567,2024-03-06,40.42,83.43
Tirunelveli,8.7139,77.7567,2024-03-07,41.69,71.45
Tirunelveli,8.7139,77.7567,2024-03-08,47.99,100.77
Tirunelveli,8.7139,77.7567,2024-03-09,55.82,95.57
Tirunelveli,8.7139,77.7567,2024-03-10,39.88,81.46
Tirunelveli,8.7139,77.7567,2024-03-11,34.31,61.77
Tirunelveli,8.7139,77.7567,2024-03-12,49.97,80.69
Tirunelveli,8.7139,77.7567,2024-03-13,21.82,42.07
Tirunelveli,8.7139,77.7567,2024-03-14,44.86,81.48
Tirunelveli,8.7139,77.7567,2024-03-15,24.71,48.27
Tirunelveli,8.7139,77.7567,2024-03-16,41.32,65.19
Tirunelveli,8.7139,77.7567,2024-03-17,44.09,79.5
Tirunelveli,8.7139,77.7567,2024-03-18,27.03,55.12
Tirunelveli,8.7139,77.7567,2024-03-19,25.48,51.26
Tirunelveli,8.7139,77.7567,2024-03-20,56.99,94.55
Tirunelveli,8.7139,77.7567,2024-03-21,57.58,107.96
Tirunelveli,8.7139,77.7567,2024-03-22,9.92,16.34
Tirunelveli,8.7139,77.7567,2024-03-23,47.03,78.32
Tirunelveli,8.7139,77.7567,2024-03-24,38.0,63.07
Tirunelveli,8.7139,77.7567,2024-03-25,25.13,38.74
Tirunelveli,8.7139,77.7567,2024-03-26,39.57,79.04
Tirunelveli,8.7139,77.7567,2024-03-27,34.39,71.79
Tirunelveli,8.7139,77.7567,2024-03-28,26.66,42.07
Tirunelveli,8.7139,77.7567,2024-03-29,25.98,41.88
Tirunelveli,8.7139,77.7567,2024-03-30,28.78,50.2
Tirunelveli,8.7139,77.7567,2024-03-31,19.66,34.17
Tirunelveli,8.7139,77.7567,2024-04-01,22.62,42.55
Tirunelveli,8.7139,77.7567,2024-04-02,27.85,58.44
Tirunelveli,8.7139,77.7567,2024-04-03,35.07,52.72
Tirunelveli,8.7139,77.7567,2024-04-04,28.0,53.56
Tirunelveli,8.7139,77.7567,2024-04-05,34.43,55.77
Tirunelveli,8.7139,77.7567,2024-04-06,46.16,78.65
Tirunelveli,8.7139,77.7567,2024-04-07,25.19,42.11
Tirunelveli,8.7139,77.7567,2024-04-08,34.74,54.75
Tirunelveli,8.7139,77.7567,2024-04-09,28.26,47.33
Tirunelveli,8.7139,77.7567,2024-04-10,12.25,25.16
Tirunelveli,8.7139,77.7567,2024-04-11,29.89,52.8
Tirunelveli,8.7139,77.7567,2024-04-12,36.28,74.62
Tirunelveli,8.7139,77.7567,2024-04-13,20.54,31.93
Tirunelveli,8.7139,77.7567,2024-04-14,35.65,56.44
Tirunelveli,8.7139,77.7567,2024-04-15,13.29,27.22
Tirunelveli,8.7139,77.7567,2024-04-16,46.86,86.87
Tirunelveli,8.7139,77.7567,2024-04-17,32.07,53.72
Tirunelveli,8.7139,77.7567,2024-04-18,17.12,35.19
Tirunelveli,8.7139,77.7567,2024-04-19,16.2,
Tirunelveli,8.7139,77.7567,2024-04-20,19.77,35.37
Tirunelveli,8.7139,77.7567,2024-04-21,20.47,31.77
Tirunelveli,8.7139,77.7567,2024-04-22,30.62,64.26
Tirunelveli,8.7139,77.7567,2024-04-23,18.3,28.03
Tirunelveli,8.7139,77.7567,2024-04-24,32.54,52.44
Tirunelveli,8.7139,77.7567,2024-04-25,23.24,38.02
Tirunelveli,8.7139,77.7567,2024-04-26,20.24,33.31
Tirunelveli,8.7139,77.7567,2024-04-27,38.98,78.77
Tirunelveli,8.7139,77.7567,2024-04-28,22.35,34.81
Tirunelveli,8.7139,77.7567,2024-04-29,7.34,12.14
Tirunelveli,8.7139,77.7567,2024-04-30,30.25,51.34
Tirunelveli,8.7139,77.7567,2024-05-01,12.96,24.61
Tirunelveli,8.7139,77.7567,2024-05-02,4.15,7.15
Tirunelveli,8.7139,77.7567,2024-05-03,12.01,21.03
Tirunelveli,8.7139,77.7567,2024-05-04,16.37,28.14
Tirunelveli,8.7139,77.7567,2024-05-05,12.01,18.54
Tirunelveli,8.7139,77.7567,2024-05-06,22.76,38.81
Tirunelveli,8.7139,77.7567,2024-05-07,30.18,51.0
Tirunelveli,8.7139,77.7567,2024-05-08,20.53,39.15
Tirunelveli,8.7139,77.7567,2024-05-09,15.03,30.29
Tirunelveli,8.7139,77.7567,2024-05-10,10.32,20.27
Tirunelveli,8.7139,77.7567,2024-05-11,22.95,39.47
Tirunelveli,8.7139,77.7567,2024-05-12,15.69,26.09
Tirunelveli,8.7139,77.7567,2024-05-13,13.74,23.6
Tirunelveli,8.7139,77.7567,2024-05-14,7.33,14.51
Tirunelveli,8.7139,77.7567,2024-05-15,18.75,33.35
Tirunelveli,8.7139,77.7567,2024-05-16,23.85,48.7
Tirunelveli,8.7139,77.7567,2024-05-17,11.4,17.72
Tirunelveli,8.7139,77.7567,2024-05-18,17.52,32.31
Tirunelveli,8.7139,77.7567,2024-05-19,12.03,21.53
Tirunelveli,8.7139,77.7567,2024-05-20,9.87,16.69
Tirunelveli,8.7139,77.7567,2024-05-21,11.0,20.33
Tirunelveli,8.7139,77.7567,2024-05-22,13.67,20.86
Tirunelveli,8.7139,77.7567,2024-05-23,28.54,49.93
Tirunelveli,8.7139,77.7567,2024-05-24,7.71,14.79
Tirunelveli,8.7139,77.7567,2024-05-25,5.09,9.57
Tirunelveli,8.7139,77.7567,2024-05-26,8.23,16.96
Tirunelveli,8.7139,77.7567,2024-05-27,11.0,22.86
Tirunelveli,8.7139,77.7567,2024-05-28,21.95,35.26
Tirunelveli,8.7139,77.7567,2024-05-29,8.05,13.2
Tirunelveli,8.7139,77.7567,2024-05-30,8.69,14.94
Tirunelveli,8.7139,77.7567,2024-05-31,5.79,9.47
Tirunelveli,8.7139,77.7567,2024-06-01,10.79,17.14
Tirunelveli,8.7139,77.7567,2024-06-02,12.33,21.74
Tirunelveli,8.7139,77.7567,2024-06-03,17.4,34.13
Tirunelveli,8.7139,77.7567,2024-06-04,12.31,21.28
Tirunelveli,8.7139,77.7567,2024-06-05,11.87,
Tirunelveli,8.7139,77.7567,2024-06-06,4.98,10.17
Tirunelveli,8.7139,77.7567,2024-06-07,7.01,14.36
Tirunelveli,8.7139,77.7567,2024-06-08,5.18,8.44
Tirunelveli,8.7139,77.7567,2024-06-09,10.25,16.13
Tirunelveli,8.7139,77.7567,2024-06-10,8.44,17.58
Tirunelveli,8.7139,77.7567,2024-06-11,8.21,16.9
Tirunelveli,8.7139,77.7567,2024-06-12,10.12,19.97
Tirunelveli,8.7139,77.7567,2024-06-13,6.4,11.99
Tirunelveli,8.7139,77.7567,2024-06-14,6.33,12.3
Tirunelveli,8.7139,77.7567,2024-06-15,11.24,20.95
Tirunelveli,8.7139,77.7567,2024-06-16,9.15,16.56
Tirunelveli,8.7139,77.7567,2024-06-17,6.05,9.86
Tirunelveli,8.7139,77.7567,2024-06-18,9.21,15.94
Tirunelveli,8.7139,77.7567,2024-06-19,5.15,7.89
Tirunelveli,8.7139,77.7567,2024-06-20,11.25,21.94
Tirunelveli,8.7139,77.7567,2024-06-21,7.82,13.72
Tirunelveli,8.7139,77.7567,2024-06-22,14.54,30.26
Tirunelveli,8.7139,77.7567,2024-06-23,6.4,12.15
Tirunelveli,8.7139,77.7567,2024-06-24,6.43,12.63
Tirunelveli,8.7139,77.7567,2024-06-25,17.89,28.57
Tirunelveli,8.7139,77.7567,2024-06-26,9.46,15.47
Tirunelveli,8.7139,77.7567,2024-06-27,4.61,8.04
Tirunelveli,8.7139,77.7567,2024-06-28,13.24,27.04
Tirunelveli,8.7139,77.7567,2024-06-29,6.17,10.7
Tirunelveli,8.7139,77.7567,2024-06-30,8.94,13.68
Tirunelveli,8.7139,77.7567,2024-07-01,9.07,14.95
Tirunelveli,8.7139,77.7567,2024-07-02,4.0,6.36
Tirunelveli,8.7139,77.7567,2024-07-03,4.0,6.76
Tirunelveli,8.7139,77.7567,2024-07-04,10.32,17.52
Tirunelveli,8.7139,77.7567,2024-07-05,5.88,9.21
Tirunelveli,8.7139,77.7567,2024-07-06,7.67,13.68
Tirunelveli,8.7139,77.7567,2024-07-07,4.0,6.75
Tirunelveli,8.7139,77.7567,2024-07-08,5.37,10.76
Tirunelveli,8.7139,77.7567,2024-07-09,4.77,10.0
Tirunelveli,8.7139,77.7567,2024-07-10,4.0,6.13
Tirunelveli,8.7139,77.7567,2024-07-11,6.92,13.07
Tirunelveli,8.7139,77.7567,2024-07-12,12.98,19.89
Tirunelveli,8.7139,77.7567,2024-07-13,10.51,19.45
Tirunelveli,8.7139,77.7567,2024-07-14,7.6,14.55
Tirunelveli,8.7139,77.7567,2024-07-15,5.07,10.45
Tirunelveli,8.7139,77.7567,2024-07-16,6.67,13.33
Tirunelveli,8.7139,77.7567,2024-07-17,4.0,7.71
Tirunelveli,8.7139,77.7567,2024-07-18,11.56,22.18
Tirunelveli,8.7139,77.7567,2024-07-19,6.65,13.22
Tirunelveli,8.7139,77.7567,2024-07-20,9.07,18.26
Tirunelveli,8.7139,77.7567,2024-07-21,10.88,18.25
Tirunelveli,8.7139,77.7567,2024-07-22,4.16,7.6
Tirunelveli,8.7139,77.7567,2024-07-23,9.29,14.34
Tirunelveli,8.7139,77.7567,2024-07-24,4.0,6.53
Tirunelveli,8.7139,77.7567,2024-07-25,9.13,14.81
Tirunelveli,8.7139,77.7567,2024-07-26,9.76,17.37
Tirunelveli,8.7139,77.7567,2024-07-27,16.96,31.34
Tirunelveli,8.7139,77.7567,2024-07-28,5.93,11.72
Tirunelveli,8.7139,77.7567,2024-07-29,6.83,10.29
Tirunelveli,8.7139,77.7567,2024-07-30,7.19,10.85
Tirunelveli,8.7139,77.7567,2024-07-31,4.0,8.03
Tirunelveli,8.7139,77.7567,2024-08-01,7.51,14.79
Tirunelveli,8.7139,77.7567,2024-08-02,13.63,25.05
Tirunelveli,8.7139,77.7567,2024-08-03,4.45,7.01
Tirunelveli,8.7139,77.7567,2024-08-04,6.66,11.88
Tirunelveli,8.7139,77.7567,2024-08-05,14.81,28.64
Tirunelveli,8.7139,77.7567,2024-08-06,6.59,11.66
Tirunelveli,8.7139,77.7567,2024-08-07,6.45,9.72
Tirunelveli,8.7139,77.7567,2024-08-08,4.03,8.41
Tirunelveli,8.7139,77.7567,2024-08-09,8.77,16.26
Tirunelveli,8.7139,77.7567,2024-08-10,5.31,10.33
Tirunelveli,8.7139,77.7567,2024-08-11,7.0,12.61
Tirunelveli,8.7139,77.7567,2024-08-12,6.23,10.22
Tirunelveli,8.7139,77.7567,2024-08-13,5.7,9.94
Tirunelveli,8.7139,77.7567,2024-08-14,5.7,9.58
Tirunelveli,8.7139,77.7567,2024-08-15,9.32,14.33
Tirunelveli,8.7139,77.7567,2024-08-16,5.75,11.53
Tirunelveli,8.7139,77.7567,2024-08-17,15.75,27.3
Tirunelveli,8.7139,77.7567,2024-08-18,4.0,6.7
Tirunelveli,8.7139,77.7567,2024-08-19,9.13,14.58
Tirunelveli,8.7139,77.7567,2024-08-20,10.96,21.73
Tirunelveli,8.7139,77.7567,2024-08-21,8.43,16.32
Tirunelveli,8.7139,77.7567,2024-08-22,10.1,19.57
Tirunelveli,8.7139,77.7567,2024-08-23,9.98,19.26
Tirunelveli,8.7139,77.7567,2024-08-24,7.25,12.24
Tirunelveli,8.7139,77.7567,2024-08-25,12.97,24.14
Tirunelveli,8.7139,77.7567,2024-08-26,6.69,10.47
Tirunelveli,8.7139,77.7567,2024-08-27,11.87,21.69
Erode,11.341,77.7172,2024-01-01,65.18,127.02
Erode,11.341,77.7172,2024-01-02,53.47,98.59
Erode,11.341,77.7172,2024-01-03,39.31,72.04
Erode,11.341,77.7172,2024-01-04,58.8,116.18
Erode,11.341,77.7172,2024-01-05,36.28,65.82
Erode,11.341,77.7172,2024-01-06,85.68,161.77
Erode,11.341,77.7172,2024-01-07,79.93,142.79
Erode,11.341,77.7172,2024-01-08,78.15,133.26
Erode,11.341,77.7172,2024-01-09,31.38,64.23
Erode,11.341,77.7172,2024-01-10,52.88,85.88
Erode,11.341,77.7172,2024-01-11,55.47,113.47
Erode,11.341,77.7172,2024-01-12,71.24,123.77
Erode,11.341,77.7172,2024-01-13,35.92,65.22
Erode,11.341,77.7172,2024-01-14,63.97,102.96
Erode,11.341,77.7172,2024-01-15,69.77,142.49
Erode,11.341,77.7172,2024-01-16,55.4,90.65
Erode,11.341,77.7172,2024-01-17,67.07,127.2
Erode,11.341,77.7172,2024-01-18,45.42,76.19
Erode,11.341,77.7172,2024-01-19,62.37,112.8
Erode,11.341,77.7172,2024-01-20,62.82,120.36
Erode,11.341,77.7172,2024-01-21,45.14,85.45
Erode,11.341,77.7172,2024-01-22,71.08,136.28
Erode,11.341,77.7172,2024-01-23,47.62,92.33
Erode,11.341,77.7172,2024-01-24,66.42,118.89
Erode,11.341,77.7172,2024-01-25,61.19,117.12
Erode,11.341,77.7172,2024-01-26,91.48,141.34
Erode,11.341,77.7172,2024-01-27,39.88,75.19
Erode,11.341,77.7172,2024-01-28,61.34,116.42
Erode,11.341,77.7172,2024-01-29,26.56,52.5
Erode,11.341,77.7172,2024-01-30,54.81,96.63
Erode,11.341,77.7172,2024-01-31,58.96,123.31
Erode,11.341,77.7172,2024-02-01,56.71,89.95
Erode,11.341,77.7172,2024-02-02,49.0,90.76
Erode,11.341,77.7172,2024-02-03,29.11,58.87
Erode,11.341,77.7172,2024-02-04,49.47,87.47
Erode,11.341,77.7172,2024-02-05,47.19,91.15
Erode,11.341,77.7172,2024-02-06,57.22,101.02
Erode,11.341,77.7172,2024-02-07,63.34,126.92
Erode,11.341,77.7172,2024-02-08,46.21,92.33
Erode,11.341,77.7172,2024-02-09,59.37,113.93
Erode,11.341,77.7172,2024-02-10,45.78,90.08
Erode,11.341,77.7172,2024-02-11,36.18,59.64
Erode,11.341,77.7172,2024-02-12,48.14,96.35
Erode,11.341,77.7172,2024-02-13,51.98,107.42
Erode,11.341,77.7172,2024-02-14,70.39,120.82
Erode,11.341,77.7172,2024-02-15,47.92,72.7
Erode,11.341,77.7172,2024-02-16,74.18,147.47
Erode,11.341,77.7172,2024-02-17,47.6,83.28
Erode,11.341,77.7172,2024-02-18,70.56,137.63
Erode,11.341,77.7172,2024-02-19,35.16,66.42
Erode,11.341,77.7172,2024-02-20,75.4,139.15
Erode,11.341,77.7172,2024-02-21,92.33,152.95
Erode,11.341,77.7172,2024-02-22,28.44,58.37
Erode,11.341,77.7172,2024-02-23,69.05,122.55
Erode,11.341,77.7172,2024-02-24,30.48,57.14
Erode,11.341,77.7172,2024-02-25,36.92,58.67
Erode,11.341,77.7172,2024-02-26,58.29,89.3
Erode,11.341,77.7172,2024-02-27,62.1,129.54
Erode,11.341,77.7172,2024-02-28,41.42,76.54
Erode,11.341,77.7172,2024-02-29,54.98,109.39
Erode,11.341,77.7172,2024-03-01,35.94,74.19
Erode,11.341,77.7172,2024-03-02,56.64,117.33
Erode,11.341,77.7172,2024-03-03,39.71,70.25
Erode,11.341,77.7172,2024-03-04,56.52,110.19
Erode,11.341,77.7172,2024-03-05,40.5,68.85
Erode,11.341,77.7172,2024-03-06,68.7,133.69
Erode,11.341,77.7172,2024-03-07,56.91,86.67
Erode,11.341,77.7172,2024-03-08,33.69,62.5
