city,latitude,longitude,date,temperature,humidity,wind_speed,rainfall,pressure
Tiruchirappalli,10.7905,78.7047,2024-04-02,27.21,74.68,11.6,0.03,1016.05
Tiruchirappalli,10.7905,78.7047,2024-04-03,32.99,62.4,10.34,0.0,1012.74
Tiruchirappalli,10.7905,78.7047,2024-04-04,27.76,74.69,10.79,0.0,1010.03
Tiruchirappalli,10.7905,78.7047,2024-04-05,26.69,78.97,9.74,0.0,1012.91
Tiruchirappalli,10.7905,78.7047,2024-04-06,31.23,70.89,9.93,0.0,1013.68
Tiruchirappalli,10.7905,78.7047,2024-04-07,29.65,69.41,9.36,0.0,1006.78
Tiruchirappalli,10.7905,78.7047,2024-04-08,29.92,72.59,10.84,0.0,1010.91
Tiruchirappalli,10.7905,78.7047,2024-04-09,32.05,60.18,12.9,0.0,1011.41
Tiruchirappalli,10.7905,78.7047,2024-04-10,28.29,77.04,10.16,0.0,1012.17
Tiruchirappalli,10.7905,78.7047,2024-04-11,29.67,63.78,12.22,0.0,1008.67
Tiruchirappalli,10.7905,78.7047,2024-04-12,37.06,73.01,9.23,0.0,1008.61
Tiruchirappalli,10.7905,78.7047,2024-04-13,32.16,68.32,13.76,0.0,1013.98
Tiruchirappalli,10.7905,78.7047,2024-04-14,31.52,66.23,11.41,0.0,1009.16
Tiruchirappalli,10.7905,78.7047,2024-04-15,29.78,77.82,6.79,0.0,1014.47
Tiruchirappalli,10.7905,78.7047,2024-04-16,28.97,65.36,6.39,0.0,1011.56
Tiruchirappalli,10.7905,78.7047,2024-04-17,28.38,77.33,8.96,3.68,1014.14
Tiruchirappalli,10.7905,78.7047,2024-04-18,30.4,79.66,10.24,0.0,1019.29
Tiruchirappalli,10.7905,78.7047,2024-04-19,31.64,78.26,10.56,0.0,1011.45
Tiruchirappalli,10.7905,78.7047,2024-04-20,30.6,77.34,13.86,0.0,1012.11
Tiruchirappalli,10.7905,78.7047,2024-04-21,27.48,79.39,6.39,0.0,1012.2
Tiruchirappalli,10.7905,78.7047,2024-04-22,30.28,71.85,10.43,0.0,1010.34
Tiruchirappalli,10.7905,78.7047,2024-04-23,25.25,65.99,8.39,0.0,1009.38
Tiruchirappalli,10.7905,78.7047,2024-04-24,35.44,80.66,7.63,0.0,1014.04
Tiruchirappalli,10.7905,78.7047,2024-04-25,31.79,72.99,9.41,0.51,1007.08
Tiruchirappalli,10.7905,78.7047,2024-04-26,33.17,77.89,12.02,0.0,1007.78
Tiruchirappalli,10.7905,78.7047,2024-04-27,30.92,85.16,11.55,0.0,1010.94
Tiruchirappalli,10.7905,78.7047,2024-04-28,33.14,65.2,10.47,1.74,1009.99
Tiruchirappalli,10.7905,78.7047,2024-04-29,32.4,67.11,13.64,0.0,1015.14
Tiruchirappalli,10.7905,78.7047,2024-04-30,34.06,76.29,14.47,2.27,1012.3
Tiruchirappalli,10.7905,78.7047,2024-05-01,27.66,82.09,11.15,0.0,1009.44
Tiruchirappalli,10.7905,78.7047,2024-05-02,32.17,74.62,11.89,0.0,1013.57
Tiruchirappalli,10.7905,78.7047,2024-05-03,26.22,68.63,10.68,0.0,1014.9
Tiruchirappalli,10.7905,78.7047,2024-05-04,33.76,76.86,8.57,0.0,1008.65
Tiruchirappalli,10.7905,78.7047,2024-05-05,29.91,78.97,13.43,0.0,1012.81
Tiruchirappalli,10.7905,78.7047,2024-05-06,33.57,75.21,8.41,1.21,1009.82
Tiruchirappalli,10.7905,78.7047,2024-05-07,36.41,81.2,9.73,0.0,1016.98
Tiruchirappalli,10.7905,78.7047,2024-05-08,30.3,81.18,13.5,2.61,1013.52
Tiruchirappalli,10.7905,78.7047,2024-05-09,30.63,87.32,15.48,0.0,1012.81
Tiruchirappalli,10.7905,78.7047,2024-05-10,34.53,80.42,12.95,0.0,1009.38
Tiruchirappalli,10.7905,78.7047,2024-05-11,31.88,73.74,9.7,0.0,1011.36
Tiruchirappalli,10.7905,78.7047,2024-05-12,30.9,63.87,9.08,1.26,1012.3
Tiruchirappalli,10.7905,78.7047,2024-05-13,31.77,70.83,10.15,0.0,1012.64
Tiruchirappalli,10.7905,78.7047,2024-05-14,31.95,75.48,9.77,0.0,1009.67
Tiruchirappalli,10.7905,78.7047,2024-05-15,36.14,65.25,9.14,0.0,1012.22
Tiruchirappalli,10.7905,78.7047,2024-05-16,33.48,59.17,12.07,0.0,1012.0
Tiruchirappalli,10.7905,78.7047,2024-05-17,37.26,56.39,12.59,3.4,1010.0
Tiruchirappalli,10.7905,78.7047,2024-05-18,32.18,70.92,13.48,1.6,1002.83
Tiruchirappalli,10.7905,78.7047,2024-05-19,32.17,65.4,11.3,0.0,1007.66
Tiruchirappalli,10.7905,78.7047,2024-05-20,29.43,89.74,12.04,5.74,1007.51
Tiruchirappalli,10.7905,78.7047,2024-05-21,30.28,66.57,13.79,0.0,1014.64
Tiruchirappalli,10.7905,78.7047,2024-05-22,30.49,67.32,17.03,0.0,1013.73
Tiruchirappalli,10.7905,78.7047,2024-05-23,29.56,73.08,14.53,0.0,1012.86
Tiruchirappalli,10.7905,78.7047,2024-05-24,35.85,71.01,11.93,3.76,1012.7
Tiruchirappalli,10.7905,78.7047,2024-05-25,27.09,70.99,11.41,0.0,1011.44
Tiruchirappalli,10.7905,78.7047,2024-05-26,38.92,73.56,12.36,0.0,1015.17
Tiruchirappalli,10.7905,78.7047,2024-05-27,31.23,77.86,13.71,4.32,1005.19
Tiruchirappalli,10.7905,78.7047,2024-05-28,32.12,74.72,17.13,0.0,1009.44
Tiruchirappalli,10.7905,78.7047,2024-05-29,33.48,59.64,14.86,0.0,1010.21
Tiruchirappalli,10.7905,78.7047,2024-05-30,35.3,73.51,12.16,0.0,1010.63
Tiruchirappalli,10.7905,78.7047,2024-05-31,31.52,74.73,13.59,0.0,1012.17
Tiruchirappalli,10.7905,78.7047,2024-06-01,33.23,70.09,11.91,0.0,1008.75
Tiruchirappalli,10.7905,78.7047,2024-06-02,36.21,73.43,18.22,0.0,1008.07
Tiruchirappalli,10.7905,78.7047,2024-06-03,33.14,75.42,13.77,0.07,1009.43
Tiruchirappalli,10.7905,78.7047,2024-06-04,37.6,81.47,15.67,0.0,1011.36
Tiruchirappalli,10.7905,78.7047,2024-06-05,36.06,72.98,13.57,1.32,1011.22
Tiruchirappalli,10.7905,78.7047,2024-06-06,32.49,53.24,12.11,2.98,1008.1
Tiruchirappalli,10.7905,78.7047,2024-06-07,38.6,56.78,8.67,0.0,1011.81
Tiruchirappalli,10.7905,78.7047,2024-06-08,35.2,60.35,14.94,0.0,1007.45
Tiruchirappalli,10.7905,78.7047,2024-06-09,31.73,75.76,10.84,0.4,1008.84
Tiruchirappalli,10.7905,78.7047,2024-06-10,30.66,65.32,18.55,0.0,1012.74
Tiruchirappalli,10.7905,78.7047,2024-06-11,33.07,53.5,13.93,0.0,1010.76
Tiruchirappalli,10.7905,78.7047,2024-06-12,33.78,69.72,11.48,1.42,1009.42
Tiruchirappalli,10.7905,78.7047,2024-06-13,34.87,75.06,13.14,0.0,1009.62
Tiruchirappalli,10.7905,78.7047,2024-06-14,33.46,75.36,13.08,0.0,1006.67
Tiruchirappalli,10.7905,78.7047,2024-06-15,34.58,58.15,18.75,0.0,1010.62
Tiruchirappalli,10.7905,78.7047,2024-06-16,35.33,61.67,17.36,0.0,1007.32
Tiruchirappalli,10.7905,78.7047,2024-06-17,34.92,51.97,12.67,0.0,1016.22
Tiruchirappalli,10.7905,78.7047,2024-06-18,34.37,54.75,14.84,0.78,1008.02
Tiruchirappalli,10.7905,78.7047,2024-06-19,37.76,77.81,16.53,0.0,1011.22
Tiruchirappalli,10.7905,78.7047,2024-06-20,33.68,55.67,15.05,0.0,1013.9
Tiruchirappalli,10.7905,78.7047,2024-06-21,34.51,66.11,13.28,0.0,1008.16
Tiruchirappalli,10.7905,78.7047,2024-06-22,36.69,57.25,10.2,0.0,1016.61
Tiruchirappalli,10.7905,78.7047,2024-06-23,32.99,72.16,13.07,0.0,1006.77
Tiruchirappalli,10.7905,78.7047,2024-06-24,32.87,71.18,14.94,0.0,1010.54
Tiruchirappalli,10.7905,78.7047,2024-06-25,30.95,69.41,12.11,0.8,1012.3
Tiruchirappalli,10.7905,78.7047,2024-06-26,29.68,64.2,18.12,0.0,1007.03
Tiruchirappalli,10.7905,78.7047,2024-06-27,32.53,74.79,13.13,0.0,1013.57
Tiruchirappalli,10.7905,78.7047,2024-06-28,35.25,68.75,10.0,0.0,1007.82
Tiruchirappalli,10.7905,78.7047,2024-06-29,35.39,60.56,17.29,1.09,1011.65
Tiruchirappalli,10.7905,78.7047,2024-06-30,33.17,53.03,15.87,0.81,1007.65
Tiruchirappalli,10.7905,78.7047,2024-07-01,34.04,67.05,12.39,0.0,1013.29
Tiruchirappalli,10.7905,78.7047,2024-07-02,33.39,58.8,12.74,0.0,1013.22
Tiruchirappalli,10.7905,78.7047,2024-07-03,29.96,84.17,14.88,1.06,1011.67
Tiruchirappalli,10.7905,78.7047,2024-07-04,33.55,70.8,11.28,0.0,1008.45
Tiruchirappalli,10.7905,78.7047,2024-07-05,35.7,55.78,18.7,0.0,1017.45
Tiruchirappalli,10.7905,78.7047,2024-07-06,35.46,58.57,15.36,0.88,1008.32
Tiruchirappalli,10.7905,78.7047,2024-07-07,33.8,64.63,21.59,0.0,1016.34
Tiruchirappalli,10.7905,78.7047,2024-07-08,32.06,71.88,13.4,0.0,1008.72
Tiruchirappalli,10.7905,78.7047,2024-07-09,33.0,63.66,14.45,0.0,1007.92
Tiruchirappalli,10.7905,78.7047,2024-07-10,32.76,65.96,14.58,1.32,1010.86
Tiruchirappalli,10.7905,78.7047,2024-07-11,33.58,62.4,16.38,0.0,1008.29
Tiruchirappalli,10.7905,78.7047,2024-07-12,35.92,79.25,18.46,0.0,1015.74
Tiruchirappalli,10.7905,78.7047,2024-07-13,30.81,49.98,13.52,0.0,1013.42
Tiruchirappalli,10.7905,78.7047,2024-07-14,34.04,66.4,17.51,0.0,1010.17
Tiruchirappalli,10.7905,78.7047,2024-07-15,36.22,57.41,13.95,0.0,1010.96
Tiruchirappalli,10.7905,78.7047,2024-07-16,34.12,64.15,15.37,0.0,1016.12
Tiruchirappalli,10.7905,78.7047,2024-07-17,32.48,57.6,18.97,0.0,1011.85
Tiruchirappalli,10.7905,78.7047,2024-07-18,30.64,53.2,13.3,0.0,1012.77
Tiruchirappalli,10.7905,78.7047,2024-07-19,31.66,67.58,14.86,0.53,1009.84
Tiruchirappalli,10.7905,78.7047,2024-07-20,32.09,61.64,13.18,0.0,1010.94
Tiruchirappalli,10.7905,78.7047,2024-07-21,33.43,66.9,18.84,0.0,1011.99
Tiruchirappalli,10.7905,78.7047,2024-07-22,31.07,68.2,17.1,0.0,1006.93
Tiruchirappalli,10.7905,78.7047,2024-07-23,31.39,53.19,15.86,0.75,1010.19
Tiruchirappalli,10.7905,78.7047,2024-07-24,32.35,55.65,15.11,0.0,1012.03
Tiruchirappalli,10.7905,78.7047,2024-07-25,37.74,50.17,19.51,1.44,1010.22
Tiruchirappalli,10.7905,78.7047,2024-07-26,34.27,61.25,14.55,0.0,1009.41
Tiruchirappalli,10.7905,78.7047,2024-07-27,34.48,65.46,17.89,1.92,1012.82
Tiruchirappalli,10.7905,78.7047,2024-07-28,28.21,62.39,16.07,0.0,1011.4
Tiruchirappalli,10.7905,78.7047,2024-07-29,35.09,64.24,16.11,0.0,1010.45
Tiruchirappalli,10.7905,78.7047,2024-07-30,27.67,62.69,14.12,0.0,1012.61
Tiruchirappalli,10.7905,78.7047,2024-07-31,33.25,66.37,13.61,0.0,1009.73
Tiruchirappalli,10.7905,78.7047,2024-08-01,36.24,66.03,17.77,0.65,1010.36
Tiruchirappalli,10.7905,78.7047,2024-08-02,37.67,50.76,11.76,0.0,1008.42
Tiruchirappalli,10.7905,78.7047,2024-08-03,34.43,49.56,14.4,0.0,1010.46
Tiruchirappalli,10.7905,78.7047,2024-08-04,35.37,58.37,8.62,0.0,1010.85
Tiruchirappalli,10.7905,78.7047,2024-08-05,33.36,79.93,14.37,0.0,1012.06
Tiruchirappalli,10.7905,78.7047,2024-08-06,36.55,49.16,14.4,0.0,1008.36
Tiruchirappalli,10.7905,78.7047,2024-08-07,34.18,50.86,13.31,4.84,1010.32
Tiruchirappalli,10.7905,78.7047,2024-08-08,36.5,58.72,15.3,0.0,1010.87
Tiruchirappalli,10.7905,78.7047,2024-08-09,31.66,63.78,11.42,0.0,1011.56
Tiruchirappalli,10.7905,78.7047,2024-08-10,34.42,54.37,14.16,0.0,1006.98
Tiruchirappalli,10.7905,78.7047,2024-08-11,35.8,66.34,15.62,0.0,1011.16
Tiruchirappalli,10.7905,78.7047,2024-08-12,29.08,61.61,15.43,1.56,1014.49
Tiruchirappalli,10.7905,78.7047,2024-08-13,36.41,49.22,16.76,2.14,1014.32
Tiruchirappalli,10.7905,78.7047,2024-08-14,31.92,56.84,16.04,0.0,1016.42
Tiruchirappalli,10.7905,78.7047,2024-08-15,32.61,57.16,16.58,0.0,1012.0
Tiruchirappalli,10.7905,78.7047,2024-08-16,24.4,54.35,16.19,0.87,1009.83
Tiruchirappalli,10.7905,78.7047,2024-08-17,34.68,54.84,16.19,0.0,1005.14
Tiruchirappalli,10.7905,78.7047,2024-08-18,29.68,77.69,14.84,0.0,1012.21
Tiruchirappalli,10.7905,78.7047,2024-08-19,37.44,56.72,14.0,0.0,1011.85
Tiruchirappalli,10.7905,78.7047,2024-08-20,33.79,53.55,17.85,0.08,1009.81
Tiruchirappalli,10.7905,78.7047,2024-08-21,35.79,56.53,11.8,0.0,1013.04
Tiruchirappalli,10.7905,78.7047,2024-08-22,31.15,52.66,13.76,0.0,1006.9
Tiruchirappalli,10.7905,78.7047,2024-08-23,30.68,63.41,15.58,0.0,1013.33
Tiruchirappalli,10.7905,78.7047,2024-08-24,31.65,54.26,12.13,1.01,1008.81
Tiruchirappalli,10.7905,78.7047,2024-08-25,32.91,57.23,13.13,0.0,1013.81
Tiruchirappalli,10.7905,78.7047,2024-08-26,31.51,54.55,10.38,0.0,1010.06
Tiruchirappalli,10.7905,78.7047,2024-08-27,34.24,53.85,15.07,0.0,1014.37
Salem,11.6643,78.146,2024-01-01,28.01,65.35,8.32,0.0,1011.97
Salem,11.6643,78.146,2024-01-02,22.73,76.5,7.64,0.0,1017.94
Salem,11.6643,78.146,2024-01-03,30.43,49.21,8.61,1.9,1014.77
Salem,11.6643,78.146,2024-01-04,29.33,60.8,5.29,0.0,1011.29
Salem,11.6643,78.146,2024-01-05,24.1,51.32,8.03,0.0,1010.24
Salem,11.6643,78.146,2024-01-06,22.44,54.49,6.92,0.0,1010.52
Salem,11.6643,78.146,2024-01-07,23.94,60.5,7.72,1.06,1008.59
Salem,11.6643,78.146,2024-01-08,24.0,71.9,7.88,0.0,1009.9
Salem,11.6643,78.146,2024-01-09,28.57,65.71,8.9,0.0,1010.43
Salem,11.6643,78.146,2024-01-10,27.54,66.24,10.97,0.0,1010.01
Salem,11.6643,78.146,2024-01-11,29.38,45.27,11.28,1.89,1010.8
Salem,11.6643,78.146,2024-01-12,21.54,58.62,13.51,0.0,1012.83
Salem,11.6643,78.146,2024-01-13,34.3,65.92,6.59,0.0,1011.34
Salem,11.6643,78.146,2024-01-14,29.03,68.08,4.21,0.0,1007.32
Salem,11.6643,78.146,2024-01-15,24.55,77.05,5.37,0.0,1011.54
Salem,11.6643,78.146,2024-01-16,25.53,64.08,8.79,0.0,1012.26
Salem,11.6643,78.146,2024-01-17,28.67,68.47,5.74,0.0,1006.82
Salem,11.6643,78.146,2024-01-18,23.11,60.56,5.36,0.0,1012.01
Salem,11.6643,78.146,2024-01-19,28.62,79.21,11.3,0.0,1011.56
Salem,11.6643,78.146,2024-01-20,26.77,56.34,11.04,0.0,1008.16
Salem,11.6643,78.146,2024-01-21,26.53,59.45,7.85,0.0,1007.57
Salem,11.6643,78.146,2024-01-22,28.74,66.51,6.37,0.0,1011.07
Salem,11.6643,78.146,2024-01-23,25.19,72.41,8.81,0.72,1014.25
Salem,11.6643,78.146,2024-01-24,34.03,72.25,3.09,1.05,1010.36
Salem,11.6643,78.146,2024-01-25,24.33,70.82,4.23,0.0,1008.75
Salem,11.6643,78.146,2024-01-26,25.49,76.4,7.99,0.0,1013.72
Salem,11.6643,78.146,2024-01-27,32.66,83.78,11.18,0.0,1010.01
Salem,11.6643,78.146,2024-01-28,27.34,69.23,11.23,0.0,1002.1
Salem,11.6643,78.146,2024-01-29,27.12,83.06,2.15,0.0,1008.93
Salem,11.6643,78.146,2024-01-30,26.74,63.76,9.58,0.0,1009.38
Salem,11.6643,78.146,2024-01-31,21.37,63.54,7.52,0.0,1009.9
Salem,11.6643,78.146,2024-02-01,29.51,74.14,10.27,0.0,1002.6
Salem,11.6643,78.146,2024-02-02,25.02,60.37,8.57,0.0,1006.63
Salem,11.6643,78.146,2024-02-03,29.44,69.59,12.52,0.0,1011.13
Salem,11.6643,78.146,2024-02-04,26.13,62.5,6.62,0.0,1007.1
Salem,11.6643,78.146,2024-02-05,29.05,69.13,5.6,0.0,1010.66
Salem,11.6643,78.146,2024-02-06,26.47,69.88,9.73,0.0,1012.83
Salem,11.6643,78.146,2024-02-07,25.29,80.83,7.8,0.0,1016.18
Salem,11.6643,78.146,2024-02-08,26.36,62.77,7.59,0.0,1007.75
Salem,11.6643,78.146,2024-02-09,26.0,64.48,7.39,0.0,1009.17
Salem,11.6643,78.146,2024-02-10,23.03,83.4,11.54,0.0,1011.06
Salem,11.6643,78.146,2024-02-11,26.95,71.76,6.33,1.64,1009.67
Salem,11.6643,78.146,2024-02-12,30.56,69.78,9.42,0.0,1014.44
Salem,11.6643,78.146,2024-02-13,27.38,69.13,7.64,0.0,1005.99
Salem,11.6643,78.146,2024-02-14,27.19,81.46,5.39,0.0,1012.84
Salem,11.6643,78.146,2024-02-15,30.69,61.56,8.16,0.0,1013.21
Salem,11.6643,78.146,2024-02-16,24.47,74.13,2.64,0.0,1008.71
Salem,11.6643,78.146,2024-02-17,24.38,78.17,6.92,0.19,1010.88
Salem,11.6643,78.146,2024-02-18,27.39,78.44,7.44,1.0,1009.95
Salem,11.6643,78.146,2024-02-19,24.4,67.07,6.13,0.0,1017.36
Salem,11.6643,78.146,2024-02-20,30.09,74.01,12.11,2.9,1005.94
Salem,11.6643,78.146,2024-02-21,26.2,73.29,13.9,0.64,1011.9
Salem,11.6643,78.146,2024-02-22,28.92,79.71,12.07,0.0,1008.91
Salem,11.6643,78.146,2024-02-23,23.84,77.83,6.16,0.0,1005.22
Salem,11.6643,78.146,2024-02-24,28.34,69.33,8.46,0.0,1010.69
Salem,11.6643,78.146,2024-02-25,25.68,87.54,4.16,0.0,1011.17
Salem,11.6643,78.146,2024-02-26,33.05,78.57,1.25,1.34,1013.65
Salem,11.6643,78.146,2024-02-27,26.47,61.7,6.93,0.0,1008.16
Salem,11.6643,78.146,2024-02-28,30.77,58.37,7.15,0.0,1010.88
Salem,11.6643,78.146,2024-02-29,26.28,80.27,8.05,2.84,1009.44
Salem,11.6643,78.146,2024-03-01,33.41,69.24,5.78,0.0,1009.28
Salem,11.6643,78.146,2024-03-02,24.78,84.5,12.25,0.0,1003.97
Salem,11.6643,78.146,2024-03-03,28.59,74.95,9.5,0.0,1007.19
Salem,11.6643,78.146,2024-03-04,26.0,77.85,10.01,0.0,1008.64
Salem,11.6643,78.146,2024-03-05,28.52,79.24,8.74,0.0,1016.69
Salem,11.6643,78.146,2024-03-06,27.36,83.11,4.46,0.0,1012.05
Salem,11.6643,78.146,2024-03-07,27.9,79.69,10.0,0.29,1009.99
Salem,11.6643,78.146,2024-03-08,28.66,71.52,9.47,0.0,1013.29
Salem,11.6643,78.146,2024-03-09,30.81,73.57,8.98,3.31,1010.08
Salem,11.6643,78.146,2024-03-10,29.02,72.6,10.41,0.76,1008.3
Salem,11.6643,78.146,2024-03-11,27.79,65.61,2.82,0.0,1010.21
Salem,11.6643,78.146,2024-03-12,27.6,80.04,8.96,0.0,1011.17
Salem,11.6643,78.146,2024-03-13,23.61,70.11,3.58,0.0,1010.01
Salem,11.6643,78.146,2024-03-14,30.05,89.89,9.47,0.0,1009.72
Salem,11.6643,78.146,2024-03-15,27.18,75.95,6.36,0.0,1011.05
Salem,11.6643,78.146,2024-03-16,32.14,65.91,5.05,0.0,1010.98
Salem,11.6643,78.146,2024-03-17,30.36,73.28,10.91,0.0,1012.34
Salem,11.6643,78.146,2024-03-18,26.88,74.12,8.2,0.0,1009.34
Salem,11.6643,78.146,2024-03-19,33.0,98.0,9.26,0.0,1009.01
Salem,11.6643,78.146,2024-03-20,24.95,69.11,10.71,0.0,1014.53
Salem,11.6643,78.146,2024-03-21,27.72,79.85,6.5,0.0,1008.68
Salem,11.6643,78.146,2024-03-22,29.98,65.21,13.9,0.0,1009.59
Salem,11.6643,78.146,2024-03-23,28.21,64.44,11.62,0.0,1015.81
Salem,11.6643,78.146,2024-03-24,32.67,78.14,6.75,0.0,1008.96
Salem,11.6643,78.146,2024-03-25,28.53,80.95,13.45,0.0,1012.25
Salem,11.6643,78.146,2024-03-26,31.94,77.14,5.94,0.0,1003.71
Salem,11.6643,78.146,2024-03-27,23.75,64.44,8.22,5.6,1012.72
Salem,11.6643,78.146,2024-03-28,28.18,63.38,5.33,1.35,1008.24
Salem,11.6643,78.146,2024-03-29,33.63,82.73,10.37,0.0,1009.52
Salem,11.6643,78.146,2024-03-30,30.58,73.43,10.46,0.0,1008.14
Salem,11.6643,78.146,2024-03-31,28.21,72.11,8.18,1.13,1010.77
Salem,11.6643,78.146,2024-04-01,28.43,87.04,9.14,0.0,1009.04
Salem,11.6643,78.146,2024-04-02,28.11,84.7,4.48,0.0,1006.72
Salem,11.6643,78.146,2024-04-03,28.79,82.42,11.25,0.0,1010.34
Salem,11.6643,78.146,2024-04-04,32.54,92.17,7.63,0.51,1006.95
Salem,11.6643,78.146,2024-04-05,28.12,90.68,7.44,0.0,1007.42
Salem,11.6643,78.146,2024-04-06,32.51,72.5,4.99,0.0,1010.86
Salem,11.6643,78.146,2024-04-07,34.21,81.09,13.22,0.0,1007.86
Salem,11.6643,78.146,2024-04-08,29.87,73.86,7.28,0.0,1014.17
Salem,11.6643,78.146,2024-04-09,27.81,63.43,9.9,0.0,1009.37
Salem,11.6643,78.146,2024-04-10,30.25,84.25,9.68,8.45,1009.67
Salem,11.6643,78.146,2024-04-11,25.0,90.44,4.78,2.77,1011.09
Salem,11.6643,78.146,2024-04-12,31.41,83.53,8.05,0.0,1006.4
Salem,11.6643,78.146,2024-04-13,29.18,68.73,9.29,0.0,1011.5
Salem,11.6643,78.146,2024-04-14,30.89,74.7,7.12,0.79,1006.65
Salem,11.6643,78.146,2024-04-15,30.51,82.87,11.54,0.6,1006.26
Salem,11.6643,78.146,2024-04-16,31.87,71.55,9.8,0.0,1015.84
Salem,11.6643,78.146,2024-04-17,29.01,98.0,13.77,0.0,1008.61
Salem,11.6643,78.146,2024-04-18,30.22,71.81,12.31,0.0,1012.1
Salem,11.6643,78.146,2024-04-19,31.39,78.45,14.42,0.0,1012.68
Salem,11.6643,78.146,2024-04-20,30.96,71.79,10.84,0.0,1006.7
Salem,11.6643,78.146,2024-04-21,33.92,81.26,11.72,0.0,1009.92
Salem,11.6643,78.146,2024-04-22,26.91,85.45,13.82,0.0,1006.9
Salem,11.6643,78.146,2024-04-23,32.65,79.24,9.49,0.0,1010.83
Salem,11.6643,78.146,2024-04-24,31.24,75.3,9.78,0.0,1010.48
Salem,11.6643,78.146,2024-04-25,32.79,75.42,12.34,0.0,1006.27
Salem,11.6643,78.146,2024-04-26,30.77,74.35,8.98,0.0,1014.33
Salem,11.6643,78.146,2024-04-27,32.99,81.54,9.2,0.0,1007.0
Salem,11.6643,78.146,2024-04-28,31.49,62.38,15.67,0.0,1008.18
Salem,11.6643,78.146,2024-04-29,33.88,71.44,11.02,0.0,1012.22
Salem,11.6643,78.146,2024-04-30,37.59,81.32,7.09,0.0,1015.51
Salem,11.6643,78.146,2024-05-01,28.38,91.25,8.08,0.0,1011.66
Salem,11.6643,78.146,2024-05-02,34.92,84.53,9.64,0.0,1011.23
Salem,11.6643,78.146,2024-05-03,33.83,79.33,10.79,0.0,1011.96
Salem,11.6643,78.146,2024-05-04,31.22,81.02,11.74,5.81,1004.9
Salem,11.6643,78.146,2024-05-05,31.99,79.31,11.34,0.0,1016.22
Salem,11.6643,78.146,2024-05-06,31.93,70.37,9.25,0.11,1010.44
Salem,11.6643,78.146,2024-05-07,33.69,68.25,11.71,0.0,1012.64
Salem,11.6643,78.146,2024-05-08,32.77,61.32,12.69,3.14,1007.7
Salem,11.6643,78.146,2024-05-09,31.23,78.4,8.79,0.0,1008.76
Salem,11.6643,78.146,2024-05-10,28.39,78.62,10.75,0.0,1007.98
Salem,11.6643,78.146,2024-05-11,34.88,74.6,12.37,0.44,1011.49
Salem,11.6643,78.146,2024-05-12,33.16,73.22,8.66,0.0,1007.05
Salem,11.6643,78.146,2024-05-13,32.97,70.74,12.84,1.75,1011.03
Salem,11.6643,78.146,2024-05-14,36.7,63.29,10.9,1.77,1006.25
Salem,11.6643,78.146,2024-05-15,33.15,66.64,16.42,0.0,1019.53
Salem,11.6643,78.146,2024-05-16,31.49,51.55,13.26,6.03,1010.89
Salem,11.6643,78.146,2024-05-17,32.79,60.65,11.49,0.0,1013.0
Salem,11.6643,78.146,2024-05-18,36.14,62.43,10.15,0.0,1008.55
Salem,11.6643,78.146,2024-05-19,35.13,76.77,10.18,0.0,1007.83
Salem,11.6643,78.146,2024-05-20,31.51,73.9,15.24,0.04,1010.12
Salem,11.6643,78.146,2024-05-21,29.82,70.98,10.27,0.0,1013.37
Salem,11.6643,78.146,2024-05-22,36.32,52.98,15.7,1.13,1009.37
Salem,11.6643,78.146,2024-05-23,31.53,68.98,7.96,0.7,1008.64
Salem,11.6643,78.146,2024-05-24,28.8,79.75,11.91,0.0,1010.24
Salem,11.6643,78.146,2024-05-25,31.73,73.67,14.12,0.0,1009.28
Salem,11.6643,78.146,2024-05-26,31.0,66.99,17.26,0.0,1008.07
Salem,11.6643,78.146,2024-05-27,33.87,88.07,10.75,0.97,1010.94
Salem,11.6643,78.146,2024-05-28,35.64,70.78,13.2,0.0,1013.68
Salem,11.6643,78.146,2024-05-29,38.35,74.58,12.01,0.0,1014.44
Salem,11.6643,78.146,2024-05-30,37.05,80.82,11.99,0.0,1015.16
Salem,11.6643,78.146,2024-05-31,33.66,65.49,10.73,0.0,1009.41
Salem,11.6643,78.146,2024-06-01,32.7,91.96,14.54,0.31,1015.91
Salem,11.6643,78.146,2024-06-02,30.17,77.39,13.39,0.0,1014.65
Salem,11.6643,78.146,2024-06-03,33.61,78.43,13.24,0.05,1011.05
Salem,11.6643,78.146,2024-06-04,36.12,55.35,15.21,0.0,1015.23
Salem,11.6643,78.146,2024-06-05,32.75,73.9,11.64,0.0,1007.93
Salem,11.6643,78.146,2024-06-06,36.76,78.24,18.93,3.82,1010.31
Salem,11.6643,78.146,2024-06-07,31.55,78.53,15.95,0.0,1010.96
Salem,11.6643,78.146,2024-06-08,37.04,73.88,15.85,0.1,1012.77
Salem,11.6643,78.146,2024-06-09,36.83,70.14,17.18,0.0,1019.65
Salem,11.6643,78.146,2024-06-10,34.95,64.59,10.95,0.0,1012.34
Salem,11.6643,78.146,2024-06-11,37.25,69.5,14.44,2.85,1006.53
Salem,11.6643,78.146,2024-06-12,29.45,62.08,11.24,1.38,1004.95
Salem,11.6643,78.146,2024-06-13,31.3,78.15,14.45,0.0,1013.75
Salem,11.6643,78.146,2024-06-14,35.34,70.21,17.31,0.81,1005.57
Salem,11.6643,78.146,2024-06-15,31.77,67.98,13.27,1.6,1011.24
